AAPL,GOOGL,NDX
106.019,790.69,4771.62
106.0299,790.74,4771.83
106.05,790.871,4772.123
106.0568,790.69,4772.453
106.03,790.75,4771.671
106.01,790.6,4771.279
105.98,790.33,4770.427
106.01,790.357,4770.546
106,790.152,4770.311
106.04,790.16,4770.824
106.11,790.39,4772.238
106.1239,790.36,4772.274
106.1335,790.56,4773.738
106.07,790.74,4773.03
106.07,790.61,4770.899
106.0245,790.82,4770.318
106.03,790.81,4770.244
105.99,790.49,4769.498
105.98,790.5909,4769.969
105.98,790.72,4770.397
106.02,790.8,4770.974
106.0354,790.57,4771.047
106.033,790.57,4771.085
106.04,790.6,4771.637
106.07,790.7,4772.583
106.05,790.75,4772.363
106.02,790.825,4771.407
106.04,790.9,4772.19
106.07,791,4772.432
106.05,790.845,4771.451
106.042,790.69,4771.81
106.02,790.68,4771.239
106.03,790.65,4771.788
106.07,790.49,4772.288
106.05,790.5,4772.374
106.06,790.46,4772.726
106.11,790.44,4774.349
106.11,790.74,4774.917
106.13,791.0126,4776.083
106.149,791.03,4776.073
106.1499,791.0663,4776.275
106.1301,791.04,4775.737
106.17,791.12,4776.41
106.17,791.12,4776.554
106.22,791.08,4776.621
106.16,791.04,4775.708
106.16,791,4774.634
106.175,791.04,4775.428
106.17,791.08,4775.642
106.16,790.76,4776.023
106.17,790.72,4776.273
106.19,790.968,4776.027
106.19,790.8,4776.329
106.18,790.85,4776.391
106.185,790.9,4776.545
106.189,790.8899,4777.002
106.13,790.44,4774.903
106.15,790.52,4774.442
106.12,790.5014,4774.521
106.1202,790.29,4774.992
106.11,790.4493,4775.233
106.09,790.59,4775.617
106.04,790.367,4774.587
106.075,790.5223,4775.069
106.0848,790.38,4775.3
106.1,790.55,4775.799
106.1,790.49,4775.471
106.095,790.55,4775.032
106.1151,790.75,4775.617
106.12,790.85,4776.363
106.09,791.25,4776.174
106.0735,791.33,4776.639
106.07,791.465,4777.246
106.1,791.6,4777.887
106.09,791.36,4777.121
106.06,791.21,4776.385
106.06,791.28,4776.257
106.04,791,4775.469
106.033,791.1,4775.347
106.03,790.9,4773.968
106.02,790.9,4774.127
106.005,791.32,4774.711
105.9844,791.17505,4774.615
105.98,791.0301,4774.016
106.0061,791.3,4775.043
105.99,791.196,4774.522
106.01,791.35,4775.062
106.0401,791.35,4775.358
106.0244,791.1223,4774.586
106.0099,791.09115,4774.584
106.0156,791.06,4774.585
106.0145,791.06,4774.257
105.99,790.8,4773.301
105.96,790.55,4771.986
105.989,790.651,4772.646
106,790.89,4773.389
106,790.57,4773.564
105.985,790.65,4772.949
105.97,790.56,4772.918
105.9999,790.58,4773.298
106.0035,790.58,4773.066
106,790.61,4773.596
106,790.7001,4773.594
106.0065,790.405,4774.07
106.01,790.42,4774.437
106,790.44,4774.058
105.9841,790.41,4773.972
106,790.38,4773.984
105.97,790.61,4773.449
105.9438,790.56,4773.142
105.94,790.43,4773.07
105.96,790.46,4772.794
105.92,790.32,4772.339
105.92,790.31,4772.162
105.9138,790.3442,4771.765
105.94,790.4,4772.291
105.95,790.48,4772.415
105.93,790.42,4772.486
105.93,790.63,4772.693
105.93,790.98,4773.195
105.97,791.1,4774.082
105.87,791.15,4772.78
105.84,791,4772.57
105.8762,791.03,4772.704
105.9131,791.06,4773.338
105.93,791.16,4773.224
105.889,791.07,4773.276
105.83,790.86,4772.138
105.8,790.56,4771.646
105.8,790.26,4770.659
105.83,790.45,4770.686
105.8306,790.6,4771.454
105.8,790.555,4771.405
105.8043,790.51,4771.312
105.79,790.25,4769.26
105.775,790.32,4768.89
105.76,790.3672,4768.69
105.74,790.1,4767.386
105.754,790.27,4767.899
105.718,790.02,4767.443
105.76,790.35,4768.182
105.7337,790.4,4768.482
105.72,790.47,4768.341
105.73,790.31,4768.674
105.7359,790.3001,4768.458
105.745,790.31,4768.23
105.7438,790.29,4768.147
105.7233,790.43,4767.985
105.7438,790.41,4767.694
105.775,790.3,4767.699
105.81,790.85,4769.526
105.805,790.9,4770.197
105.8,790.99,4769.742
105.77,790.8475,4768.536
105.77,790.75,4768.203
105.705,790.59,4765.485
105.72,790.16,4764.734
105.7439,790.61,4766.14
105.68,790.455,4764.449
105.69,790.49,4764.51
105.69,790.65,4765.314
105.7,790.69,4765.021
105.69,790.35,4763.986
105.73,790.35,4765.047
105.704,790.35,4764.288
105.72,790.66,4764.477
105.74,790.42,4765.352
105.73,790.69,4765.577
105.7,790.35,4764.127
105.6944,790.147,4763.593
105.65,790.01,4762.018
105.64,790.28,4762.639
105.61,789.84,4761.133
105.6344,790.24,4761.888
105.6756,790.31,4763.976
105.675,790.2588,4764.383
105.69,790.49,4764.958
105.68,790.44,4764.734
105.649,790.38,4764.282
105.66,790.45,4764.938
105.67,790.52,4764.435
105.69,790.5619,4764.56
105.68,790.71,4764.645
105.6579,790.15,4763.382
105.615,790,4762.128
105.61,789.7,4760.555
105.64,789.75905,4761.827
105.6301,789.8181,4762.2
105.59,789.86,4761.622
105.6179,789.71,4762.085
105.6348,789.53,4762.753
105.6301,789.5945,4763.033
105.661,789.47,4763.558
105.69,789.74,4764.151
105.675,789.71,4764.044
105.71,789.87,4764.142
105.67,789.7463,4762.923
105.7,789.78815,4763.745
105.72,789.83,4764.503
105.7699,789.83,4765.451
105.74,789.936,4765.001
105.761,789.82,4764.881
105.75,789.81,4764.742
105.78,790.1,4765.632
105.78,790.3,4765.598
105.795,790.4,4766.306
105.8,790.5014,4766.362
105.8,790.59,4766.609
105.8,790.54,4767.003
105.85,790.44,4766.827
105.837,790.49,4766.189
105.84,790.545,4766.499
105.84,790.4525,4766.367
105.83,790.36,4766.083
105.8705,790.22,4765.768
105.87,790.28,4765.013
105.9,790.49,4765.948
105.88,790.58,4765.702
105.84,790.49,4765.141
105.86,790.38,4766.026
105.875,790.56,4767.367
105.925,790.61,4768.251
105.89,790.83,4767.737
105.87,790.7,4766.952
105.89,790.72,4766.822
105.8608,790.76,4766.12
105.86,790.8,4766.294
105.88,790.83,4767.546
105.88,790.86,4767.939
105.86,790.92,4768.509
105.82,790.925,4767.915
105.84,791.23,4768.516
105.825,791.13,4768.327
105.83,791.15,4768.194
105.77,790.76,4766.79
105.795,790.86,4767.075
105.83,790.96,4767.563
105.8052,790.995,4768.135
105.85,791.09,4769.166
105.885,791.4899,4770.598
105.8823,791.08,4770.63
105.845,790.75,4769.843
105.855,790.84,4769.274
105.798,790.89,4769.312
105.787,790.89,4769.008
105.78,790.72,4768.251
105.7948,790.55,4768.82
105.75,790.45,4767.692
105.79,790.705,4768.527
105.8,790.53,4769.728
105.8684,790.99,4772.165
105.8526,790.99,4772.471
105.9159,790.99,4773.731
105.865,790.88,4772.61
105.88,791.09,4773.637
105.8576,790.96,4773.208
105.8401,791.06,4773.198
105.823,790.91,4771.962
105.86,791.09,4772.999
105.89,790.61,4773.154
105.85,790.58,4772.046
105.91,790.83,4772.902
105.89,790.83,4772.112
105.855,790.955,4772.096
105.89,791.11,4772.41
105.86,790.915,4771.752
105.88,791.2,4772.691
105.92,791.25,4773.18
105.93,791.34,4773.858
105.915,791.38,4773.07
105.8892,791.4,4772.234
105.891,791.37,4772.939
106,791.92,4775.8
105.87,789.85,4770.77
106.03,788.6688,4767.946
106.015,788.6,4765.301
106.08,789.12,4765.998
106.07,789.05,4766.775
106.14,788.555,4763.353
106.11,788.55,4764.639
106.06,788.45,4764.496
106.08,788.72,4764.741
106.15,788.75,4764.655
106.31,789.355,4767.608
106.245,788.98,4768.623
106.2756,789.51,4769.133
106.25,789.83,4770.789
106.26,789.41,4768.937
106.28,789.3,4769.804
106.23,789.755,4768.649
106.13,789.0576,4766.782
106.25,789.15,4770.087
106.23,789.24,4771.349
106.2,789.1,4770.376
106.24,789.19,4770.615
106.26,789.19,4770.822
106.18,789.28,4771.359
106.26,789.27,4771.98
106.32,789.44,4773.653
106.34,789.09,4772.853
106.36,789.29,4772.936
106.38,789.13,4772.725
106.3554,789.11,4772.577
106.3503,789.1,4771.875
106.4565,789.39,4774.271
106.42,789.5,4774.517
106.38,789.45,4774.211
106.385,789.49,4773.224
106.38,789.3,4773.163
106.35,789.51,4773.76
106.32,789.37,4773.078
106.27,789.51,4771.958
106.262,789.5,4772.257
106.27,790.4466,4773.782
106.26,790.8,4774.676
106.17,790.26,4769.438
106.17,789.99,4768.59
106.2,789.57,4768.663
106.18,789.91,4768.269
106.24,790.29,4769.415
106.1793,790.34995,4768.892
106.16,790.4099,4768.19
106.195,790.56,4768.372
106.225,790.59,4769.909
106.25,790.62,4771.839
106.18,790.57,4770.802
106.215,790.56,4771.12
106.2,790.786,4772.142
106.1799,790.72,4771.685
106.17,790.686,4770.649
106.21,790.85,4772.433
106.21,790.86,4772.621
106.16,790.64,4770.566
106.165,790.636,4769.44
106.161,790.69,4769.938
106.11,790.5,4768.459
106.145,790.56,4768.835
106.09,790.24,4765.74
106.125,789.77,4764.175
106.14,790.31,4765.052
106.135,790.41,4765.432
106.1244,790.56,4766.271
106.11,790.78,4766.111
106.09,790.82,4765.598
106.1101,790.45,4765.16
106.1,790.38,4765.409
106.14,790.5,4766.237
106.11,790.69,4766.937
106.11,790.4,4765.508
106.17,790.61,4766.697
106.18,790.745,4767.29
106.2738,790.45,4766.355
106.31,790.01,4766.252
106.39,790.16,4767.158
106.35,790.36,4767.656
106.38,790.5,4768.376
106.39,790.76,4768.025
106.37,790.88,4767.26
106.3741,791,4767.14
106.31,791.05,4767.059
106.35,790.81,4766.671
106.3866,790.83,4766.702
106.3338,791.3,4766.324
106.36,790.755,4765.593
106.3565,791.322,4766.823
106.38,791.14,4766.725
106.435,791.03,4767.809
106.429,791.15,4767.787
106.33,791,4764.097
106.36,790.8525,4764.547
106.33,791.28,4764.828
106.34,791.285,4765.164
106.32,791.29,4765.824
106.3,791.295,4765.163
106.4,791.33,4766.289
106.413,791.33,4766.886
106.45,791.22,4766.935
106.465,791.13,4766.898
106.465,790.82,4766.69
106.435,790.73,4765.925
106.43,790.44,4766.357
106.425,790.64,4766.09
106.43,790.45,4766.074
106.4159,790.5,4765.875
106.39,790.53,4766.09
106.401,790.69,4766.525
106.43,791.08,4767.441
106.4693,791.0752,4767.807
106.53,791.21,4769.504
106.515,791.32,4769.625
106.5244,791.01,4769.656
106.515,791.20495,4769.166
106.55,791.3999,4769.748
106.5195,791.17,4769.128
106.52,791.15,4769.657
106.5144,791.195,4770.06
106.5123,791.07,4769.538
106.465,791.09,4768.01
106.4401,791.095,4765.902
106.49,791.03,4766.707
106.4963,791.27,4767.29
106.51,791.14,4768.597
106.52,791.4,4769.169
106.5,791.415,4768.748
106.5044,791.43,4768.34
106.503,791.23,4768.292
106.53,791.25,4768.805
106.53,791.4,4769.853
106.53,791.5,4770.118
106.5268,791.33,4769.322
106.515,791.27,4769.454
106.52,791.43,4769.553
106.51,791.39,4769.131
106.5,791.39,4769.271
106.5,791.5,4770.101
106.5257,791.545,4769.788
106.5193,791.53,4769.968
106.5,791.425,4770.101
106.43,791.53,4769.974
106.36,791.19,4767.57
106.38,791.285,4767.862
106.414,791.09,4767.841
106.36,790.9925,4767.378
106.23,790.46,4762.521
106.2401,790.65,4763.691
106.19,790.26,4760.968
106.14,790.23,4761.141
106.105,790,4760.273
106.06,790.01,4759.781
106.07,789.8,4760.645
106.0107,789.515,4759.958
106.03,789.74,4760.719
106.09,789.38,4760.946
106.1864,789.4,4760.69
106.175,789.4,4760.441
106.19,789.39,4760.652
106.1756,789.32,4760.117
106.1995,789.32,4759.987
106.05,788.42,4753.962
106.03,788.3428,4753.147
106.06,788.4804,4753.931
106.05,788.51,4753.266
106.11,788.35,4753.566
106.16,788.49,4752.448
106.14,788.3554,4753.666
106.175,788.39,4755.151
106.215,788.5,4755.481
106.26,788.42,4755.61
106.25,788.2,4755.744
106.2575,788.3542,4755.723
106.2959,788.16,4756.476
106.4,788.3,4757.583
106.34,788.105,4756.039
106.31,788.2033,4755.179
106.3218,788.185,4755.249
106.27,788,4753.377
106.29,788.2,4754.474
106.34,787.92,4755.369
106.39,788.4,4758.931
106.33,787.99,4757.259
106.36,788.21,4757.581
106.425,788.33,4759.159
106.415,788.28,4759.153
106.415,788.34,4759.505
106.44,788.4,4760.154
106.44,788.36,4760.243
106.46,788.18,4759.495
106.465,788.2341,4759.629
106.4602,788.17,4759.591
106.465,788.5,4760.219
106.4644,788.5476,4761.112
106.4744,788.5,4762.319
106.445,788.54,4761.762
106.445,788.71,4761.469
106.455,788.54,4761.696
106.455,788.4,4761.137
106.391,788.52,4760.625
106.45,788.08,4759.855
106.41,788.0994,4759.571
106.405,788.2,4759.73
106.41,787.96,4759.325
106.38,788.2674,4760.059
106.33,787.99,4759.183
106.315,787.97,4758.954
106.31,788.01,4759.046
106.305,787.9,4758.521
106.3,787.98,4758.202
106.34,787.8019,4757.783
106.305,787.985,4757.627
106.37,788.24,4759.064
106.3199,788.01,4758.348
106.3,788.34,4758.874
106.29,788.67,4758.748
106.305,788.58,4758.349
106.32,788.73,4758.69
106.32,788.68,4759.7
106.29,788.78,4758.926
106.31,788.8375,4759.26
106.2418,788.895,4758.1
106.215,788.4056,4756.994
106.2435,788.79,4758.166
106.315,788.59,4758.577
106.315,788.65,4758.667
106.37,788.76,4759.621
106.4,788.73,4759.613
106.385,788.7604,4759.47
106.43,788.78,4760.385
106.4599,788.81,4761.432
106.45,788.94,4761.732
106.45,789.07,4760.975
106.4455,789.09,4761.711
106.47,789,4761.885
106.48,789.06,4762.187
106.48,789.153,4762.203
106.435,788.81,4760.614
106.43,788.86,4761.089
106.43,788.78,4760.392
106.45,788.8084,4760.343
106.4501,788.8368,4761.216
106.43,788.79,4760.995
106.46,788.7455,4761.893
106.44,788.701,4761.807
106.43,788.645,4761.462
106.44,788.71,4761.771
106.47,788.7925,4763.942
106.45,788.71,4764.042
106.41,788.804,4764.385
106.4067,788.7837,4764.311
106.37,788.93,4764.027
106.36,788.71,4763.387
106.33,788.64,4762.668
106.34,788.4701,4762.647
106.34,788.64,4762.189
106.3638,788.69,4762.974
106.36,788.68,4763.162
106.38,788.67,4763.639
106.3836,788.6,4763.762
106.4,788.65,4763.496
106.39,788.53,4763.421
106.356,788.31,4762.628
106.3348,788.2368,4762.151
106.32,788.1401,4761.898
106.3402,788.41,4762.303
106.315,788.21,4761.859
106.3,788.19,4762.861
106.2907,788.22,4762.432
106.32,788.33,4762.918
106.29,788.54,4762.762
106.37,788.75,4766.711
106.4,788.831,4768.605
106.3844,788.61,4767.986
106.34,788.351,4767.229
106.34,788.55,4767.648
106.36,788.4,4767.529
106.385,788.0201,4767.623
106.435,788.285,4769.069
106.44,788.188,4769.431
106.44,788.394,4769.673
106.411,788.6,4769.264
106.4,788.5417,4768.342
106.36,788.7,4768.192
106.3716,788.78,4768.412
106.325,788.795,4768.141
106.347,788.715,4768.156
106.375,788.795,4768.603
106.345,788.66,4767.845
106.35,788.54,4767.931
106.34,788.6,4768.138
106.36,788.675,4768.098
106.34,788.6325,4767.638
106.37,788.585,4767.71
106.39,788.54,4768.523
106.39,788.565,4768.233
106.38,788.44,4767.807
106.325,788.27,4766.85
106.28,788.18,4766.126
106.29,788.225,4766.129
106.283,788.1999,4766.19
106.295,788.28,4766.098
106.2963,788.585,4766.131
106.305,788.398,4766.72
106.2835,788.6,4766.276
106.29,788.7,4766.412
106.28,788.55,4766.012
106.26,788.45,4764.536
106.244,788.405,4764.415
106.24,788.6,4764.807
106.255,788.61,4764.932
106.25,788.63,4764.71
106.215,788.43,4764.162
106.14,788.25,4762.298
106.1101,788.178,4761.153
106.1411,788.2,4761.19
106.07,787.86,4760.008
106.07,787.96,4759.58
106.128,788.42,4760.807
106.1052,788.3,4760.913
106.11,788.3,4761.934
106.07,788.14,4761.477
106.1,788.23,4762.396
106.08,788.3,4761.578
106.0805,788.23,4761.252
106.06,788.21,4761.272
106.061,788.59,4762.124
106.065,788.63,4762.542
106.0656,788.51,4762.759
106.07,788.74,4763.84
106.06,788.86,4764.603
106.07,788.96,4765.372
106.075,789.089,4765.486
106.05,789.1077,4765.932
106.065,789.33,4766.742
106.06,789.28,4767.25
106.05,789.3,4767.025
106.03,789.06,4765.657
106.055,789.18,4765.947
106.148,789.29,4767.078
106.16,789.34,4767.938
106.2046,789.6,4771.368
106.1736,789.24,4769.772
106.15,789.1,4769.001
106.175,789.18,4768.603
106.19,789.22,4769.223
106.15,789.43,4768.788
106.17,789.75,4769.381
106.175,789.83,4769.898
106.18,789.9,4770.511
106.18,790.05,4771.282
106.1865,789.99,4770.846
106.23,790.6,4773.271
106.2,790.3,4772.221
106.19,790.46,4772.089
106.19,790.15,4771.941
106.17,790.41,4772.071
106.2,790.3,4771.805
106.19,790.76,4772.184
106.195,790.7024,4772.539
106.2,790.98,4772.807
106.18,790.93,4772.953
106.19,791.26,4773.738
106.18,791.135,4773.024
106.185,791.33,4773.699
106.18,790.86,4772.296
106.19,791.32,4773.225
106.22,791.43,4774.326
106.2352,791.44,4775.168
106.18,790.875,4773.661
106.19,790.69,4773.234
106.2,790.4,4772.825
106.21,789.98,4771.958
106.22,789.78,4772.277
106.21,789.58,4771.821
106.21,789.78,4772.013
106.195,790.015,4772.361
106.2059,790.08,4772.784
106.23,789.78,4772.479
106.2,789.93,4771.865
106.18,789.91,4770.963
106.18,789.94,4771.299
106.1959,789.85,4772.097
106.205,790.0601,4772.83
106.1907,790.15,4772.313
106.1,789.85,4771.202
106.21,790.5,4776.171
106.21,790.95,4778.886
106.228,791.9799,4780.038
106.18,791.52,4779.892
106.2033,791.67,4779.781
106.16,791.44,4780.582
106.2844,791.79,4783.07
106.245,791.6,4782.524
106.29,790.67,4782.066
106.2867,789.9,4780.694
106.3901,790.3,4782.688
106.365,790.73,4781.883
106.32,791.305,4782.604
106.38,791.88,4782.76
106.34,791.35,4782.655
106.289,791.74,4783.605
106.33,791.85,4784.057
106.35,792.25,4784.601
106.36,792.27,4783.808
106.4,792.44,4784.256
106.45,792.5,4783.305
106.375,791.98,4779.208
106.3,790.86,4777.319
106.2,790.53,4776.278
106.17,791.1337,4777.213
106.2,791.74,4778.885
106.19,791.9675,4778.628
106.16,791.905,4777.737
106.21,791.54,4777.965
106.17,790.85,4777.674
106.18,791.24,4774.916
106.19,791.46,4775.517
106.16,790.85,4774.594
106.21,791.57,4776.658
106.195,791.69,4778.665
106.14,791.57,4776.5
106.13,791.5775,4776.858
106.17,791.69,4778.114
106.18,792.085,4778.171
106.21,792.02,4777.961
106.21,791.71,4778.958
106.16,791.65,4776.596
106.1569,790.755,4774.219
106.14,790.77,4774.517
106.17,791.49,4775.831
106.125,790.98,4775.865
106.11,791.19,4776.137
106.1103,790.68,4775.189
106.14,790.8,4774.687
106.169,790.54,4773.823
106.005,789.26,4766.171
105.9514,789.217,4767.392
105.98,789.145,4768.015
105.95,789.415,4768.908
105.9352,789.78,4768.657
105.89,789.475,4767.442
105.875,788.82,4765.96
105.895,788.31,4763.813
105.871,788.94,4763.957
105.77,788.27,4760.568
105.65,787.31,4754.214
105.7344,787.68,4752.556
105.7792,787.085,4752.213
105.82,787.06,4751.519
105.8,787.74,4754.272
105.82,787.74,4753.979
105.81,788.29,4754.963
105.805,788.26,4754.856
105.84,787.7332,4754.594
105.88,787.65,4753.452
105.89,787.72,4754.468
105.915,787.96,4754.171
105.93,789.06,4757.614
105.91,788.64,4756.832
105.89,788.37,4756.647
105.94,788.8,4757.698
105.92,788.9699,4757.077
105.94,788.5045,4757.676
105.93,787.81,4756.138
105.9675,788.67,4757.54
105.99,788.82,4758.226
105.93,788.24,4757.752
105.985,788.89,4758.831
105.99,788.61,4758.416
106.0099,788.44,4757.105
105.94,788.67,4756.193
105.93,788.24,4756.307
105.97,788.15,4757.575
105.94,788.3625,4756.857
105.9462,788.30125,4757.482
105.8,788.24,4753.658
105.79,787.17,4751.333
105.79,787.35,4751.055
105.84,787.12,4752.559
105.84,787.58,4754.462
105.84,787.31,4754.167
105.8644,787.64,4755.623
105.8637,787.01,4754.694
105.835,787.1,4754.072
105.9,786.8001,4754.942
105.91,787.21,4755.465
105.8801,786.98,4754.622
105.93,787.1325,4755.971
105.94,787.01,4756.036
105.96,787.41,4756.36
105.97,787.68,4756.646
105.92,787.25,4756.337
105.939,787.265,4756.401
105.88,787.6804,4756.285
105.96,787.91,4757.591
105.9744,787.7503,4759.003
105.93,787.92,4758.288
105.97,787.865,4760.108
105.965,787.87,4760.39
105.9552,788.02,4761.296
106,787.95,4762.017
105.97,788.12,4761.691
106,788.04,4761.79
106.04,788.13,4762.648
106.01,787.745,4763.005
106,788.38,4762.656
106,788.45,4761.965
106,788.08,4761.407
106.0041,788.47,4762.224
106.02,788.5,4762.945
106.0547,788.8,4764.037
106.1,788.8,4762.986
106.11,788.4805,4762.715
106.14,788.161,4762.167
106.12,788.31,4761.602
106.085,788.02,4760.176
106.1,787.87,4760.859
106.13,788.14,4761.29
106.135,788.41,4761.272
106.12,788.38,4761.345
106.1,788.07,4760.902
106.115,788.42,4761.859
106.1,788.09,4761.517
106.135,788.244,4762.059
106.1,787.88,4761.727
106.0175,787.745,4757.414
106.09,787.8865,4759.196
106.04,787.67825,4758.524
106.095,787.47,4758.831
106.11,787.61,4759.291
106.11,787.8225,4759.619
106.1441,788.035,4761.329
106.15,788.41,4761.771
106.17,788.3,4762.758
106.1889,788.215,4762.656
106.2,788.13,4761.578
106.23,788.2026,4762.371
106.2304,789.12,4762.625
106.23,789.15,4762.532
106.1905,789.23,4762.589
106.135,788.6,4761.723
106.14,788.58,4761.722
106.23,788.71,4762.517
106.23,788.671,4762.822
106.22,788.632,4762.421
106.2235,788.35,4761.773
106.24,788.41,4762.302
106.245,788.55,4762.387
106.275,788.725,4763.489
106.42,789.41,4768.947
106.44,789.77,4769.752
106.47,790.16,4771.245
106.5,790.41,4772.922
106.49,790.35,4773.169
106.49,790.15,4773.107
106.485,790.045,4772.739
106.44,789.94,4771.987
106.45,790.52,4774.099
106.42,790.63,4774.729
106.49,791.28,4779.816
106.43,791.31,4779.181
106.41,791.27,4779.005
106.44,791.0562,4779.557
106.42,791.4286,4780.293
106.39,791.13,4779.228
106.37,791.5109,4779.452
106.36,791.325,4779.994
106.44,792.07,4783.265
106.44,792.08,4783.671
106.43,792.11,4784.074
106.435,791.78,4783.242
106.45,791.3,4782.346
106.44,791.09,4781.268
106.47,791.45,4781.406
106.44,791.43,4780.969
106.43,790.82,4780.293
106.45,790.85,4779.803
106.47,790.95,4780.291
106.475,790.97,4780.594
106.455,791.105,4780.03
106.47,791.24,4780.58
106.46,791.1,4780.301
